22067.7,22067.7
-95.28148148,-95.28148148
-2986.42963,-2986.42963
11782.8,11782.8
-1237.11,-1237.11
-2157.923333,-2157.923333
28.36666667,-104.52
-1317.336667,-1317.336667
1025.693333,1025.693333
